Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_100	1	1	1	1	1	1	57178	57178	57178	57178	57178	57178	1	57178	57178	4215688	67.81	43.92	57178	-	57178	-	57178.0	775.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	57178	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_101	1	1	1	1	1	1	195763	195763	195763	195763	195763	195763	1	195763	195763	4215688	66.61	43.92	195763	-	195763	-	195763.0	9090.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	195763	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_102	1	1	1	1	1	1	161241	161241	161241	161241	161241	161241	1	161241	161241	4215688	52.42	43.92	161241	-	161241	-	161241.0	6167.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	161241	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_103	1	1	1	1	1	1	278009	278009	278009	278009	278009	278009	1	278009	278009	4215688	66.75	43.92	278009	-	278009	-	278009.0	18333.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	278009	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_104	1	1	1	1	1	1	82330	82330	82330	82330	82330	82330	1	82330	82330	4215688	66.97	43.92	82330	-	82330	-	82330.0	1607.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	82330	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_105	1	1	1	1	0	0	19106	19106	19106	19106	0	0	1	19106	19106	4215688	32.66	43.92	19106	-	19106	-	19106.0	86.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	19106	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_106	1	1	1	1	0	0	18248	18248	18248	18248	0	0	1	18248	18248	4215688	43.80	43.92	18248	-	18248	-	18248.0	79.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	18248	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_10	1	1	1	1	1	0	26696	26696	26696	26696	26696	0	1	26696	26696	4215688	68.64	43.92	26696	-	26696	-	26696.0	169.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	26696	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_11	1	1	1	1	1	1	116206	116206	116206	116206	116206	116206	1	116206	116206	4215688	68.02	43.92	116206	-	116206	-	116206.0	3203.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	116206	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_12	1	1	1	1	1	1	93830	93830	93830	93830	93830	93830	1	93830	93830	4215688	66.83	43.92	93830	-	93830	-	93830.0	2088.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	93830	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_13	1	1	1	1	1	1	453306	453306	453306	453306	453306	453306	1	453306	453306	4215688	64.72	43.92	453306	-	453306	-	453306.0	48743.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	453306	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_14	1	1	1	1	1	1	80586	80586	80586	80586	80586	80586	1	80586	80586	4215688	64.63	43.92	80586	-	80586	-	80586.0	1540.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	80586	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_15	1	1	1	1	1	1	185214	185214	185214	185214	185214	185214	1	185214	185214	4215688	51.59	43.92	185214	-	185214	-	185214.0	8137.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	185214	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_16	1	1	1	1	1	1	283335	283335	283335	283335	283335	283335	1	283335	283335	4215688	53.98	43.92	283335	-	283335	-	283335.0	19042.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	283335	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_17	1	1	1	1	1	1	422402	422402	422402	422402	422402	422402	1	422402	422402	4215688	53.75	43.92	422402	-	422402	-	422402.0	42323.7	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	422319	0.002	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_18	1	1	1	1	1	0	38491	38491	38491	38491	38491	0	1	38491	38491	4215688	65.84	43.92	38491	-	38491	-	38491.0	351.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	38491	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_19	1	1	1	1	1	1	2977961	2977961	2977961	2977961	2977961	2977961	1	2977961	2977961	4215688	37.91	43.92	2977961	2977961	2977961	-	2977961.0	2103630.9	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	2977872	0.002	1.000	0.00	4494.38	0.00	89	89	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_1	1	1	1	1	1	1	254255	254255	254255	254255	254255	254255	1	254255	254255	4215688	57.98	43.92	254255	-	254255	-	254255.0	15334.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	254255	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_20	1	1	1	1	1	1	140951	140951	140951	140951	140951	140951	1	140951	140951	4215688	68.38	43.92	140951	-	140951	-	140951.0	4712.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	140951	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_21	1	1	1	1	1	1	998567	998567	998567	998567	998567	998567	1	998567	998567	4215688	44.49	43.92	998567	-	998567	-	998567.0	236529.9	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	23.662	1.001	0.00	118.07	200.29	998543	998543	998543	-	998543	-	998519.0	236518.5	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_23	1	1	1	1	1	1	543708	543708	543708	543708	543708	543708	1	543708	543708	4215688	44.50	43.92	543708	-	543708	-	543708.0	70123.4	1	-	1	-	3	1	543708	1	0	0	0	0 + 0 part	0	12.871	1.002	0.00	146.66	227.07	318001	543446	318001	-	74451	-	237648.2	30650.1	1	-	3	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_26	1	1	1	1	1	1	319332	319332	319332	319332	319332	319332	1	319332	319332	4215688	43.82	43.92	319332	-	319332	-	319332.0	24188.9	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	7.571	1.001	0.00	56.68	103.03	319319	319319	319319	-	319319	-	319306.0	24186.9	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_27	1	1	1	1	1	1	149939	149939	149939	149939	149939	149939	1	149939	149939	4215688	44.39	43.92	149939	-	149939	-	149939.0	5332.9	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	3.551	1.001	0.00	179.49	276.90	149873	149873	149873	-	149873	-	149807.0	5328.2	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_28	1	1	1	1	1	1	70000	70000	70000	70000	70000	70000	1	70000	70000	4215688	50.68	43.92	70000	-	70000	-	70000.0	1162.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	70000	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_2	1	1	1	1	1	1	85749	85749	85749	85749	85749	85749	1	85749	85749	4215688	43.02	43.92	85749	-	85749	-	85749.0	1744.2	1	-	1	-	1	1	85749	0	0	0	0	0 + 0 part	0	1.653	1.230	0.00	206.56	333.76	69775	85690	69775	-	15915	-	59730.6	1214.9	1	-	2	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_30	1	1	1	1	1	1	433474	433474	433474	433474	433474	433474	1	433474	433474	4215688	51.73	43.92	433474	-	433474	-	433474.0	44571.5	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	433391	0.002	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_31	1	1	1	1	1	1	242843	242843	242843	242843	242843	242843	1	242843	242843	4215688	51.59	43.92	242843	-	242843	-	242843.0	13988.9	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	242760	0.002	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_32	1	1	1	1	1	1	211040	211040	211040	211040	211040	211040	1	211040	211040	4215688	49.60	43.92	211040	-	211040	-	211040.0	10564.8	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	210957	0.002	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_33	1	1	1	1	1	1	366395	366395	366395	366395	366395	366395	1	366395	366395	4215688	51.37	43.92	366395	-	366395	-	366395.0	31844.2	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	366312	0.002	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_34	1	1	1	1	1	1	418690	418690	418690	418690	418690	418690	1	418690	418690	4215688	64.20	43.92	418690	-	418690	-	418690.0	41583.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	418690	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_35	1	1	1	1	1	1	158680	158680	158680	158680	158680	158680	1	158680	158680	4215688	50.88	43.92	158680	-	158680	-	158680.0	5972.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	158680	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_36	1	1	1	1	1	1	776309	776309	776309	776309	776309	776309	1	776309	776309	4215688	46.03	43.92	776309	-	776309	-	776309.0	142955.5	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	224419	13.087	1.000	0.00	95.31	160.18	551890	551890	551890	-	-	-	392347.1	72249.8	1	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_37	1	1	1	1	1	1	152963	152963	152963	152963	152963	152963	1	152963	152963	4215688	66.25	43.92	152963	-	152963	-	152963.0	5550.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	152963	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_38	1	1	1	1	1	1	274908	274908	274908	274908	274908	274908	1	274908	274908	4215688	67.27	43.92	274908	-	274908	-	274908.0	17926.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	274908	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_39	1	1	1	1	1	1	488691	488691	488691	488691	488691	488691	1	488691	488691	4215688	50.32	43.92	488691	-	488691	-	488691.0	56650.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	488691	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_3	1	1	1	1	1	1	2389855	2389855	2389855	2389855	2389855	2389855	1	2389855	2389855	4215688	50.02	43.92	2389855	2389855	2389855	-	2389855.0	1354798.3	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	1703768	16.261	1.001	0.00	127.53	199.97	686087	686087	-	-	-	-	196964.0	111658.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_40	1	1	1	1	1	1	2718922	2718922	2718922	2718922	2718922	2718922	1	2718922	2718922	4215688	32.85	43.92	2718922	2718922	2718922	-	2718922.0	1753577.8	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	2718755	0.004	1.012	0.00	1796.41	2395.21	167	167	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_41	1	1	1	1	1	1	109814	109814	109814	109814	109814	109814	1	109814	109814	4215688	68.27	43.92	109814	-	109814	-	109814.0	2860.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	109814	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_42	1	1	1	1	1	1	137000	137000	137000	137000	137000	137000	1	137000	137000	4215688	65.65	43.92	137000	-	137000	-	137000.0	4452.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	137000	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_43	1	1	1	1	0	0	21184	21184	21184	21184	0	0	1	21184	21184	4215688	52.17	43.92	21184	-	21184	-	21184.0	106.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	21184	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_44	1	1	1	1	1	0	46803	46803	46803	46803	46803	0	1	46803	46803	4215688	65.91	43.92	46803	-	46803	-	46803.0	519.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	46803	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_45	1	1	1	1	0	0	18731	18731	18731	18731	0	0	1	18731	18731	4215688	15.83	43.92	18731	-	18731	-	18731.0	83.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	18731	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_46	1	1	1	1	0	0	23224	23224	23224	23224	0	0	1	23224	23224	4215688	23.99	43.92	23224	-	23224	-	23224.0	127.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	23224	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_47	1	1	1	1	1	0	47110	47110	47110	47110	47110	0	1	47110	47110	4215688	17.72	43.92	47110	-	47110	-	47110.0	526.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	47110	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_48	1	1	1	1	1	1	84109	84109	84109	84109	84109	84109	1	84109	84109	4215688	67.55	43.92	84109	-	84109	-	84109.0	1678.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	84109	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_49	1	1	1	1	1	1	111008	111008	111008	111008	111008	111008	1	111008	111008	4215688	65.77	43.92	111008	-	111008	-	111008.0	2923.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	111008	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_4	1	1	1	1	1	1	793845	793845	793845	793845	793845	793845	1	793845	793845	4215688	52.03	43.92	793845	-	793845	-	793845.0	149486.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	793845	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_50	1	1	1	1	1	0	37849	37849	37849	37849	37849	0	1	37849	37849	4215688	38.76	43.92	37849	-	37849	-	37849.0	339.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	37849	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_51	1	1	1	1	1	0	47298	47298	47298	47298	47298	0	1	47298	47298	4215688	65.50	43.92	47298	-	47298	-	47298.0	530.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	47298	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_53	1	1	1	1	0	0	12505	12505	12505	12505	0	0	1	12505	12505	4215688	50.90	43.92	12505	-	12505	-	12505.0	37.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	12505	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_54	1	1	1	1	1	1	108599	108599	108599	108599	108599	108599	1	108599	108599	4215688	67.22	43.92	108599	-	108599	-	108599.0	2797.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	108599	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_55	1	1	1	0	0	0	9939	9939	9939	0	0	0	1	9939	9939	4215688	67.06	43.92	9939	-	9939	-	9939.0	23.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	9939	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_56	1	1	1	0	0	0	6145	6145	6145	0	0	0	1	6145	6145	4215688	52.37	43.92	6145	-	6145	-	6145.0	9.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6145	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_57	1	1	1	1	0	0	11272	11272	11272	11272	0	0	1	11272	11272	4215688	69.10	43.92	11272	-	11272	-	11272.0	30.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	11272	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_58	1	1	1	1	0	0	20918	20918	20918	20918	0	0	1	20918	20918	4215688	66.57	43.92	20918	-	20918	-	20918.0	103.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	20918	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_59	1	1	1	1	1	1	70631	70631	70631	70631	70631	70631	1	70631	70631	4215688	67.35	43.92	70631	-	70631	-	70631.0	1183.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	70631	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_5	1	1	1	1	1	1	191615	191615	191615	191615	191615	191615	1	191615	191615	4215688	65.46	43.92	191615	-	191615	-	191615.0	8709.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	191615	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_60	1	1	1	1	0	0	20742	20742	20742	20742	0	0	1	20742	20742	4215688	64.54	43.92	20742	-	20742	-	20742.0	102.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	20742	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_61	1	1	1	1	1	1	361857	361857	361857	361857	361857	361857	1	361857	361857	4215688	51.32	43.92	361857	-	361857	-	361857.0	31060.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	361857	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_62	1	1	0	0	0	0	4443	4443	0	0	0	0	1	4443	4443	4215688	65.68	43.92	4443	-	4443	-	4443.0	4.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	4443	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_63	1	1	1	1	1	1	107433	107433	107433	107433	107433	107433	1	107433	107433	4215688	51.08	43.92	107433	-	107433	-	107433.0	2737.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	107433	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_64	1	1	1	1	0	0	11753	11753	11753	11753	0	0	1	11753	11753	4215688	48.29	43.92	11753	-	11753	-	11753.0	32.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	11753	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_65	1	1	1	1	1	1	73910	73910	73910	73910	73910	73910	1	73910	73910	4215688	44.68	43.92	73910	-	73910	-	73910.0	1295.8	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	1.752	1.001	0.00	89.31	163.73	73901	73901	73901	-	73901	-	73892.0	1295.5	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_66	1	1	1	1	1	1	56188	56188	56188	56188	56188	56188	1	56188	56188	4215688	53.07	43.92	56188	-	56188	-	56188.0	748.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	56188	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_67	1	1	1	0	0	0	8872	8872	8872	0	0	0	1	8872	8872	4215688	49.18	43.92	8872	-	8872	-	8872.0	18.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	8872	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_68	1	1	1	1	0	0	19928	19928	19928	19928	0	0	1	19928	19928	4215688	53.76	43.92	19928	-	19928	-	19928.0	94.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	19928	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_6	1	1	1	1	1	1	2845411	2845411	2845411	2845411	2845411	2845411	1	2845411	2845411	4215688	37.52	43.92	2845411	2845411	2845411	-	2845411.0	1920532.0	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	2845337	0.002	1.000	0.00	1351.35	0.00	74	74	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_70	1	1	1	0	0	0	5239	5239	5239	0	0	0	1	5239	5239	4215688	47.59	43.92	5239	-	5239	-	5239.0	6.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	5239	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_71	1	1	1	1	1	0	30878	30878	30878	30878	30878	0	1	30878	30878	4215688	40.00	43.92	30878	-	30878	-	30878.0	226.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	30878	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_73	1	1	1	1	1	0	47281	47281	47281	47281	47281	0	1	47281	47281	4215688	50.91	43.92	47281	-	47281	-	47281.0	530.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	47281	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_74	1	1	0	0	0	0	1446	1446	0	0	0	0	1	1446	1446	4215688	36.58	43.92	1446	-	1446	-	1446.0	0.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1446	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_75	1	1	0	0	0	0	1444	1444	0	0	0	0	1	1444	1444	4215688	36.57	43.92	1444	-	1444	-	1444.0	0.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1444	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_78	1	1	1	1	1	1	177450	177450	177450	177450	177450	177450	1	177450	177450	4215688	64.73	43.92	177450	-	177450	-	177450.0	7469.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	177450	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.contig_79	1	1	1	1	1	1	114811	114811	114811	114811	114811	114811	1	114811	114811	4215688	49.03	43.92	114811	-	114811	-	114811.0	3126.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	114811	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
