Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_16	1	1	1	1	1	1	4045601	4045601	4045601	4045601	4045601	4045601	1	4045601	4045601	4758000	43.94	52.18	4045601	4045601	4045601	-	4045601.0	3439867.1	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	4045518	0.002	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_17	1	1	1	1	1	1	81993	81993	81993	81993	81993	81993	1	81993	81993	4758000	39.12	52.18	81993	-	81993	-	81993.0	1413.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	81993	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_2	1	1	1	1	1	1	4765424	4765424	4765424	4765424	4765424	4765424	1	4765424	4765424	4758000	50.58	52.18	4765424	4765424	4765424	4765424	4765424.0	4772859.6	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	4704613	0.945	1.353	0.00	2772.52	445.64	13974	60811	-	-	-	-	88.9	89.1	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_20	1	1	1	1	0	0	17706	17706	17706	17706	0	0	1	17706	17706	4758000	40.84	52.18	17706	-	17706	-	17706.0	65.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	17706	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_21	1	1	1	1	1	1	111075	111075	111075	111075	111075	111075	1	111075	111075	4758000	38.99	52.18	111075	-	111075	-	111075.0	2593.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	111075	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_23	1	1	1	1	1	1	185310	185310	185310	185310	185310	185310	1	185310	185310	4758000	38.37	52.18	185310	-	185310	-	185310.0	7217.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	185310	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_24	1	1	1	1	1	1	64928	64928	64928	64928	64928	64928	1	64928	64928	4758000	38.27	52.18	64928	-	64928	-	64928.0	886.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	64928	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_25	1	1	1	1	1	1	176676	176676	176676	176676	176676	176676	1	176676	176676	4758000	37.95	52.18	176676	-	176676	-	176676.0	6560.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	176676	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_26	1	1	1	1	0	0	11032	11032	11032	11032	0	0	1	11032	11032	4758000	37.95	52.18	11032	-	11032	-	11032.0	25.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	11032	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_27	1	1	1	1	1	1	50695	50695	50695	50695	50695	50695	1	50695	50695	4758000	38.55	52.18	50695	-	50695	-	50695.0	540.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	50695	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_28	1	1	1	1	1	0	36394	36394	36394	36394	36394	0	1	36394	36394	4758000	38.01	52.18	36394	-	36394	-	36394.0	278.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	36394	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_29	1	1	1	1	1	1	50261	50261	50261	50261	50261	50261	1	50261	50261	4758000	38.91	52.18	50261	-	50261	-	50261.0	530.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	50261	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_3	1	1	1	1	1	1	56443	56443	56443	56443	56443	56443	1	56443	56443	4758000	38.45	52.18	56443	-	56443	-	56443.0	669.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	56443	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_30	1	1	1	1	1	1	54358	54358	54358	54358	54358	54358	1	54358	54358	4758000	39.60	52.18	54358	-	54358	-	54358.0	621.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	54358	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_31	1	1	1	1	1	1	96714	96714	96714	96714	96714	96714	1	96714	96714	4758000	38.28	52.18	96714	-	96714	-	96714.0	1965.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	96714	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_33	1	1	1	1	1	1	161785	161785	161785	161785	161785	161785	1	161785	161785	4758000	38.31	52.18	161785	-	161785	-	161785.0	5501.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	161785	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_35	1	1	1	1	0	0	15564	15564	15564	15564	0	0	1	15564	15564	4758000	38.29	52.18	15564	-	15564	-	15564.0	50.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	15564	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_37	1	1	1	1	1	0	30404	30404	30404	30404	30404	0	1	30404	30404	4758000	38.82	52.18	30404	-	30404	-	30404.0	194.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	30404	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_38	1	1	1	1	1	1	88110	88110	88110	88110	88110	88110	1	88110	88110	4758000	38.20	52.18	88110	-	88110	-	88110.0	1631.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	88110	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_39	1	1	1	1	1	0	42757	42757	42757	42757	42757	0	1	42757	42757	4758000	38.17	52.18	42757	-	42757	-	42757.0	384.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	42757	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_4	1	1	1	0	0	0	7439	7439	7439	0	0	0	1	7439	7439	4758000	36.73	52.18	7439	-	7439	-	7439.0	11.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	7439	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_40	1	1	1	1	1	1	66974	66974	66974	66974	66974	66974	1	66974	66974	4758000	38.36	52.18	66974	-	66974	-	66974.0	942.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	66974	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_41	1	1	1	1	1	1	130025	130025	130025	130025	130025	130025	1	130025	130025	4758000	37.78	52.18	130025	-	130025	-	130025.0	3553.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	130025	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_42	1	1	1	1	1	0	37077	37077	37077	37077	37077	0	1	37077	37077	4758000	33.41	52.18	37077	-	37077	-	37077.0	288.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	37077	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_43	1	1	1	1	1	1	2718687	2718687	2718687	2718687	2718687	2718687	1	2718687	2718687	4758000	32.86	52.18	2718687	2718687	2718687	-	2718687.0	1553438.2	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	2718593	0.002	1.000	0.00	3191.49	0.00	94	94	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_44	1	1	1	1	1	1	74377	74377	74377	74377	74377	74377	1	74377	74377	4758000	38.12	52.18	74377	-	74377	-	74377.0	1162.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	74377	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_45	1	1	1	1	1	0	40108	40108	40108	40108	40108	0	1	40108	40108	4758000	47.15	52.18	40108	-	40108	-	40108.0	338.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	40108	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_46	1	1	1	1	0	0	20380	20380	20380	20380	0	0	1	20380	20380	4758000	39.90	52.18	20380	-	20380	-	20380.0	87.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	20380	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_47	1	1	1	1	1	1	129379	129379	129379	129379	129379	129379	1	129379	129379	4758000	38.47	52.18	129379	-	129379	-	129379.0	3518.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	129379	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_48	1	1	1	0	0	0	6091	6091	6091	0	0	0	1	6091	6091	4758000	50.99	52.18	6091	-	6091	-	6091.0	7.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6091	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_49	1	1	1	1	1	1	2992051	2992051	2992051	2992051	2992051	2992051	1	2992051	2992051	4758000	37.95	52.18	2992051	2992051	2992051	-	2992051.0	1881540.4	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	2991968	0.002	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_50	1	1	1	1	1	1	2845434	2845434	2845434	2845434	2845434	2845434	1	2845434	2845434	4758000	37.52	52.18	2845434	2845434	2845434	-	2845434.0	1701659.2	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	2845343	0.002	1.000	0.00	3296.70	0.00	91	91	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_51	1	1	1	1	1	1	134952	134952	134952	134952	134952	134952	1	134952	134952	4758000	38.42	52.18	134952	-	134952	-	134952.0	3827.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	134952	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_52	1	1	1	1	1	0	44313	44313	44313	44313	44313	0	1	44313	44313	4758000	39.07	52.18	44313	-	44313	-	44313.0	412.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	44313	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_53	1	1	1	1	0	0	14285	14285	14285	14285	0	0	1	14285	14285	4758000	38.10	52.18	14285	-	14285	-	14285.0	42.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	14285	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_54	1	1	1	0	0	0	7423	7423	7423	0	0	0	1	7423	7423	4758000	37.81	52.18	7423	-	7423	-	7423.0	11.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	7423	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_55	1	1	1	1	1	1	6792157	6792157	6792157	6792157	6792157	6792157	1	6792157	6792157	4758000	66.17	52.18	6792157	6792157	6792157	6792157	6792157.0	9695964.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	6792073	0.002	1.000	0.00	0.00	0.00	84	84	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_56	1	1	1	1	0	0	22162	22162	22162	22162	0	0	1	22162	22162	4758000	38.40	52.18	22162	-	22162	-	22162.0	103.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	22162	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_57	1	1	1	1	1	0	46015	46015	46015	46015	46015	0	1	46015	46015	4758000	37.64	52.18	46015	-	46015	-	46015.0	445.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	46015	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_58	1	1	1	1	1	1	131185	131185	131185	131185	131185	131185	1	131185	131185	4758000	38.40	52.18	131185	-	131185	-	131185.0	3617.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	131185	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_59	1	1	1	1	1	1	114526	114526	114526	114526	114526	114526	1	114526	114526	4758000	38.08	52.18	114526	-	114526	-	114526.0	2756.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	114526	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_6	1	1	1	1	1	1	170460	170460	170460	170460	170460	170460	1	170460	170460	4758000	39.61	52.18	170460	-	170460	-	170460.0	6106.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	170460	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_60	1	1	1	1	1	1	78267	78267	78267	78267	78267	78267	1	78267	78267	4758000	38.99	52.18	78267	-	78267	-	78267.0	1287.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	78267	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_61	1	1	1	1	1	0	38909	38909	38909	38909	38909	0	1	38909	38909	4758000	40.86	52.18	38909	-	38909	-	38909.0	318.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	38909	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_62	1	1	1	1	1	1	63933	63933	63933	63933	63933	63933	1	63933	63933	4758000	37.79	52.18	63933	-	63933	-	63933.0	859.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	63933	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_63	1	1	1	1	1	0	46959	46959	46959	46959	46959	0	1	46959	46959	4758000	36.71	52.18	46959	-	46959	-	46959.0	463.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	46959	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_64	1	1	1	1	1	1	164754	164754	164754	164754	164754	164754	1	164754	164754	4758000	37.67	52.18	164754	-	164754	-	164754.0	5704.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	164754	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_65	1	1	1	1	1	0	34745	34745	34745	34745	34745	0	1	34745	34745	4758000	37.88	52.18	34745	-	34745	-	34745.0	253.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	34745	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_66	1	1	1	1	1	1	123676	123676	123676	123676	123676	123676	1	123676	123676	4758000	38.10	52.18	123676	-	123676	-	123676.0	3214.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	123676	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_67	1	1	1	1	1	1	97259	97259	97259	97259	97259	97259	1	97259	97259	4758000	38.17	52.18	97259	-	97259	-	97259.0	1988.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	97259	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_68	1	1	1	1	1	1	57169	57169	57169	57169	57169	57169	1	57169	57169	4758000	46.46	52.18	57169	-	57169	-	57169.0	686.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	57169	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_69	1	1	1	1	1	0	36313	36313	36313	36313	36313	0	1	36313	36313	4758000	38.28	52.18	36313	-	36313	-	36313.0	277.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	36313	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_70	1	1	1	1	1	1	62039	62039	62039	62039	62039	62039	1	62039	62039	4758000	37.98	52.18	62039	-	62039	-	62039.0	808.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	62039	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_71	1	1	1	1	1	0	48276	48276	48276	48276	48276	0	1	48276	48276	4758000	37.70	52.18	48276	-	48276	-	48276.0	489.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	48276	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_72	1	1	1	1	1	1	136467	136467	136467	136467	136467	136467	1	136467	136467	4758000	38.82	52.18	136467	-	136467	-	136467.0	3914.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	136467	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_73	1	1	0	0	0	0	2993	2993	0	0	0	0	1	2993	2993	4758000	28.60	52.18	2993	-	2993	-	2993.0	1.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	2993	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_75	1	1	1	1	1	1	59256	59256	59256	59256	59256	59256	1	59256	59256	4758000	38.60	52.18	59256	-	59256	-	59256.0	738.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	59256	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_76	1	1	1	1	1	0	41220	41220	41220	41220	41220	0	1	41220	41220	4758000	36.87	52.18	41220	-	41220	-	41220.0	357.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	41220	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_77	1	1	1	1	0	0	14943	14943	14943	14943	0	0	1	14943	14943	4758000	37.92	52.18	14943	-	14943	-	14943.0	46.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	14943	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_78	1	1	1	1	1	1	75484	75484	75484	75484	75484	75484	1	75484	75484	4758000	38.21	52.18	75484	-	75484	-	75484.0	1197.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	75484	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_79	1	1	1	1	1	0	49572	49572	49572	49572	49572	0	1	49572	49572	4758000	52.11	52.18	49572	-	49572	-	49572.0	516.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49572	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_8	1	1	1	1	1	1	50226	50226	50226	50226	50226	50226	1	50226	50226	4758000	38.53	52.18	50226	-	50226	-	50226.0	530.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	50226	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_80	1	1	1	1	1	0	30666	30666	30666	30666	30666	0	1	30666	30666	4758000	38.25	52.18	30666	-	30666	-	30666.0	197.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	30666	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_81	1	1	1	1	1	1	81172	81172	81172	81172	81172	81172	1	81172	81172	4758000	16.76	52.18	81172	-	81172	-	81172.0	1384.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	81172	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_82	1	1	1	1	1	1	110006	110006	110006	110006	110006	110006	1	110006	110006	4758000	46.72	52.18	110006	-	110006	-	110006.0	2543.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	110006	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_83	1	1	1	1	1	1	138660	138660	138660	138660	138660	138660	1	138660	138660	4758000	38.45	52.18	138660	-	138660	-	138660.0	4040.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	138660	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_84	1	1	1	1	0	0	19105	19105	19105	19105	0	0	1	19105	19105	4758000	32.66	52.18	19105	-	19105	-	19105.0	76.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	19105	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_85	1	1	1	1	0	0	18266	18266	18266	18266	0	0	1	18266	18266	4758000	43.79	52.18	18266	-	18266	-	18266.0	70.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	18266	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-200000.flye.medaka1x.contig_9	1	1	1	0	0	0	7646	7646	7646	0	0	0	1	7646	7646	4758000	40.31	52.18	7646	-	7646	-	7646.0	12.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	7646	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-30000.flye.contig_1	1	1	1	0	0	0	6332	6332	6332	0	0	0	1	6332	6332	4758000	53.11	52.18	6332	-	6332	-	6332.0	8.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6332	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-30000.flye.contig_10	1	1	1	1	1	1	133900	133900	133900	133900	133900	133900	1	133900	133900	4758000	47.98	52.18	133900	-	133900	-	133900.0	3768.2	1	-	1	-	0	0	0	0	0	0	1	0 + 1 part	128080	0.120	1.015	0.00	2371.13	652.92	5433	5820	-	-	-	-	221.6	6.2	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-30000.flye.contig_11	1	1	1	1	1	1	1482488	1482488	1482488	1482488	1482488	1482488	1	1482488	1482488	4758000	53.37	52.18	1482488	-	1482488	-	1482488.0	461910.6	1	-	1	-	2	1	1482488	1	0	0	0	0 + 1 part	495229	20.744	1.000	0.00	18.94	17.32	981522	987259	981522	-	-	-	649863.8	202483.2	1	-	-	-
