Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_102	1	1	1	1	1	1	128523	128523	128523	128523	128523	128523	1	128523	128523	2718711	43.67	32.86	128523	-	128523	-	128523.0	6075.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	128523	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_103	1	1	1	1	1	1	626097	626097	626097	626097	626097	626097	1	626097	626097	2718711	44.90	32.86	626097	-	626097	-	626097.0	144185.0	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	626020	0.003	1.000	0.00	3896.10	0.00	77	77	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_104	1	1	1	1	1	1	114911	114911	114911	114911	114911	114911	1	114911	114911	2718711	67.06	32.86	114911	-	114911	-	114911.0	4856.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	114911	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_105	1	1	1	1	1	1	81978	81978	81978	81978	81978	81978	1	81978	81978	2718711	51.18	32.86	81978	-	81978	-	81978.0	2471.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	81978	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_106	1	1	1	1	1	1	137979	137979	137979	137979	137979	137979	1	137979	137979	2718711	65.40	32.86	137979	-	137979	-	137979.0	7002.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	137979	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_107	1	1	1	1	1	0	46369	46369	46369	46369	46369	0	1	46369	46369	2718711	67.43	32.86	46369	-	46369	-	46369.0	790.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	46369	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_108	1	1	1	1	1	1	118865	118865	118865	118865	118865	118865	1	118865	118865	2718711	45.90	32.86	118865	-	118865	-	118865.0	5196.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	118865	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_109	1	1	1	1	0	0	18889	18889	18889	18889	0	0	1	18889	18889	2718711	49.04	32.86	18889	-	18889	-	18889.0	131.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	18889	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_11	1	1	1	1	1	1	322571	322571	322571	322571	322571	322571	1	322571	322571	2718711	66.84	32.86	322571	-	322571	-	322571.0	38272.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	322571	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_110	1	1	1	1	1	0	28881	28881	28881	28881	28881	0	1	28881	28881	2718711	54.23	32.86	28881	-	28881	-	28881.0	306.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	28881	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_111	1	1	1	1	1	1	248553	248553	248553	248553	248553	248553	1	248553	248553	2718711	51.38	32.86	248553	-	248553	-	248553.0	22723.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	248553	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_112	1	1	1	1	0	0	13497	13497	13497	13497	0	0	1	13497	13497	2718711	50.37	32.86	13497	-	13497	-	13497.0	67.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	13497	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_113	1	1	1	1	1	1	225585	225585	225585	225585	225585	225585	1	225585	225585	2718711	46.17	32.86	225585	-	225585	-	225585.0	18717.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	225585	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_114	1	1	1	1	1	1	57865	57865	57865	57865	57865	57865	1	57865	57865	2718711	52.23	32.86	57865	-	57865	-	57865.0	1231.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	57865	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_115	1	1	1	1	1	1	170860	170860	170860	170860	170860	170860	1	170860	170860	2718711	67.00	32.86	170860	-	170860	-	170860.0	10737.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	170860	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_116	1	1	1	1	1	1	83283	83283	83283	83283	83283	83283	1	83283	83283	2718711	65.41	32.86	83283	-	83283	-	83283.0	2551.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	83283	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_117	1	1	1	1	1	0	47971	47971	47971	47971	47971	0	1	47971	47971	2718711	68.50	32.86	47971	-	47971	-	47971.0	846.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	47971	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_118	1	1	1	1	0	0	18267	18267	18267	18267	0	0	1	18267	18267	2718711	43.82	32.86	18267	-	18267	-	18267.0	122.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	18267	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_119	1	1	1	1	1	1	66256	66256	66256	66256	66256	66256	1	66256	66256	2718711	66.83	32.86	66256	-	66256	-	66256.0	1614.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	66256	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_12	1	1	1	1	1	0	46649	46649	46649	46649	46649	0	1	46649	46649	2718711	66.65	32.86	46649	-	46649	-	46649.0	800.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	46649	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_121	1	1	1	1	0	0	19105	19105	19105	19105	0	0	1	19105	19105	2718711	32.67	32.86	19105	-	19105	-	19105.0	134.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	19105	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_122	1	1	1	1	1	0	48283	48283	48283	48283	48283	0	1	48283	48283	2718711	50.87	32.86	48283	-	48283	-	48283.0	857.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	48283	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_123	1	1	1	1	1	0	49577	49577	49577	49577	49577	0	1	49577	49577	2718711	52.08	32.86	49577	-	49577	-	49577.0	904.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49577	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_124	1	1	1	1	1	1	99986	99986	99986	99986	99986	99986	1	99986	99986	2718711	67.12	32.86	99986	-	99986	-	99986.0	3677.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	99986	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_125	1	1	1	1	1	1	110011	110011	110011	110011	110011	110011	1	110011	110011	2718711	46.72	32.86	110011	-	110011	-	110011.0	4451.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	110011	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_13	1	1	1	1	1	0	48337	48337	48337	48337	48337	0	1	48337	48337	2718711	66.83	32.86	48337	-	48337	-	48337.0	859.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	48337	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_14	1	1	1	1	1	1	2718987	2718987	2718987	2718987	2718987	2718987	1	2718987	2718987	2718711	32.86	32.86	2718987	2718987	2718987	2718987	2718987.0	2719263.0	1	1	1	1	0	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	6.58	17.29	2718987	2718987	2718987	2718987	2718987	2718987	2718987.0	2719263.0	1	1	1	1
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_15	1	1	1	1	1	1	1288821	1288821	1288821	1288821	1288821	1288821	1	1288821	1288821	2718711	43.41	32.86	1288821	-	1288821	-	1288821.0	610973.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1288821	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_16	1	1	1	1	1	1	75390	75390	75390	75390	75390	75390	1	75390	75390	2718711	67.43	32.86	75390	-	75390	-	75390.0	2090.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	75390	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_17	1	1	1	1	1	0	38895	38895	38895	38895	38895	0	1	38895	38895	2718711	68.08	32.86	38895	-	38895	-	38895.0	556.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	38895	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_18	1	1	1	1	1	1	80559	80559	80559	80559	80559	80559	1	80559	80559	2718711	66.91	32.86	80559	-	80559	-	80559.0	2387.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	80559	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_2	1	1	1	1	1	1	82260	82260	82260	82260	82260	82260	1	82260	82260	2718711	66.11	32.86	82260	-	82260	-	82260.0	2488.9	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	82162	0.004	1.000	0.00	3061.22	0.00	98	98	-	-	-	-	0.1	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_21	1	1	1	1	1	1	218384	218384	218384	218384	218384	218384	1	218384	218384	2718711	67.54	32.86	218384	-	218384	-	218384.0	17542.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	218384	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_22	1	1	1	1	1	1	142833	142833	142833	142833	142833	142833	1	142833	142833	2718711	66.96	32.86	142833	-	142833	-	142833.0	7504.0	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	142735	0.004	1.000	0.00	3061.22	0.00	98	98	-	-	-	-	0.1	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_23	1	1	1	1	1	1	59744	59744	59744	59744	59744	59744	1	59744	59744	2718711	61.97	32.86	59744	-	59744	-	59744.0	1312.9	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	59646	0.004	1.000	0.00	3061.22	0.00	98	98	-	-	-	-	0.2	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_24	1	1	1	1	1	1	56457	56457	56457	56457	56457	56457	1	56457	56457	2718711	67.38	32.86	56457	-	56457	-	56457.0	1172.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	56457	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_25	1	1	1	1	1	0	39755	39755	39755	39755	39755	0	1	39755	39755	2718711	51.58	32.86	39755	-	39755	-	39755.0	581.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	39755	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_28	1	1	1	1	1	1	872491	872491	872491	872491	872491	872491	1	872491	872491	2718711	44.73	32.86	872491	-	872491	-	872491.0	280000.5	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	872326	0.006	0.994	0.00	1818.18	1818.18	165	165	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_29	1	1	1	1	1	1	368710	368710	368710	368710	368710	368710	1	368710	368710	2718711	50.02	32.86	368710	-	368710	-	368710.0	50004.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	368710	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_3	1	1	1	1	1	1	4758516	4758516	4758516	4758516	4758516	4758516	1	4758516	4758516	2718711	52.17	32.86	4758516	4758516	4758516	4758516	4758516.0	8328753.8	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	4758422	0.003	1.000	0.00	3191.49	0.00	94	94	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_30	1	1	1	1	0	0	22086	22086	22086	22086	0	0	1	22086	22086	2718711	48.32	32.86	22086	-	22086	-	22086.0	179.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	22086	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_31	1	1	1	1	0	0	12265	12265	12265	12265	0	0	1	12265	12265	2718711	65.82	32.86	12265	-	12265	-	12265.0	55.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	12265	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_32	1	1	1	1	0	0	12833	12833	12833	12833	0	0	1	12833	12833	2718711	51.02	32.86	12833	-	12833	-	12833.0	60.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	12833	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_33	1	1	1	1	1	1	93175	93175	93175	93175	93175	93175	1	93175	93175	2718711	67.58	32.86	93175	-	93175	-	93175.0	3193.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	93175	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_34	1	1	1	1	0	0	14041	14041	14041	14041	0	0	1	14041	14041	2718711	49.45	32.86	14041	-	14041	-	14041.0	72.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	14041	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_35	1	1	1	1	1	1	73099	73099	73099	73099	73099	73099	1	73099	73099	2718711	65.35	32.86	73099	-	73099	-	73099.0	1965.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	73099	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_36	1	1	1	1	1	1	61947	61947	61947	61947	61947	61947	1	61947	61947	2718711	66.77	32.86	61947	-	61947	-	61947.0	1411.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	61947	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_37	1	1	1	1	1	1	52504	52504	52504	52504	52504	52504	1	52504	52504	2718711	67.19	32.86	52504	-	52504	-	52504.0	1014.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	52504	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_38	1	1	1	1	1	1	79838	79838	79838	79838	79838	79838	1	79838	79838	2718711	67.85	32.86	79838	-	79838	-	79838.0	2344.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	79838	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_39	1	1	1	1	1	1	54184	54184	54184	54184	54184	54184	1	54184	54184	2718711	63.78	32.86	54184	-	54184	-	54184.0	1079.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	54184	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_4	1	1	1	1	1	1	141595	141595	141595	141595	141595	141595	1	141595	141595	2718711	44.18	32.86	141595	-	141595	-	141595.0	7374.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	141595	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_40	1	1	1	1	1	1	103878	103878	103878	103878	103878	103878	1	103878	103878	2718711	66.75	32.86	103878	-	103878	-	103878.0	3969.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	103878	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_41	1	1	1	1	1	1	2845445	2845445	2845445	2845445	2845445	2845445	1	2845445	2845445	2718711	37.52	32.86	2845445	2845445	2845445	2845445	2845445.0	2978086.8	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	2845359	0.003	1.000	0.00	0.00	0.00	86	86	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_42	1	1	1	1	1	1	104032	104032	104032	104032	104032	104032	1	104032	104032	2718711	66.84	32.86	104032	-	104032	-	104032.0	3980.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	104032	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_43	1	1	1	1	1	1	391936	391936	391936	391936	391936	391936	1	391936	391936	2718711	43.55	32.86	391936	-	391936	-	391936.0	56502.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	391936	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_44	1	1	1	1	0	0	24590	24590	24590	24590	0	0	1	24590	24590	2718711	37.57	32.86	24590	-	24590	-	24590.0	222.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	24590	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_45	1	1	1	1	1	0	44501	44501	44501	44501	44501	0	1	44501	44501	2718711	17.42	32.86	44501	-	44501	-	44501.0	728.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	44501	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_46	1	1	1	1	1	1	243156	243156	243156	243156	243156	243156	1	243156	243156	2718711	49.98	32.86	243156	-	243156	-	243156.0	21747.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	243156	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_47	1	1	1	1	1	1	73972	73972	73972	73972	73972	73972	1	73972	73972	2718711	60.73	32.86	73972	-	73972	-	73972.0	2012.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	73972	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_48	1	1	1	0	0	0	7227	7227	7227	0	0	0	1	7227	7227	2718711	69.92	32.86	7227	-	7227	-	7227.0	19.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	7227	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_49	1	1	1	0	0	0	6844	6844	6844	0	0	0	1	6844	6844	2718711	54.60	32.86	6844	-	6844	-	6844.0	17.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6844	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_5	1	1	1	1	1	1	224437	224437	224437	224437	224437	224437	1	224437	224437	2718711	52.03	32.86	224437	-	224437	-	224437.0	18527.9	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	224343	0.003	1.000	0.00	3191.49	0.00	94	94	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_50	1	1	1	1	0	0	19121	19121	19121	19121	0	0	1	19121	19121	2718711	47.49	32.86	19121	-	19121	-	19121.0	134.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	19121	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_51	1	1	1	1	0	0	21646	21646	21646	21646	0	0	1	21646	21646	2718711	51.51	32.86	21646	-	21646	-	21646.0	172.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	21646	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_52	1	1	1	1	1	1	75496	75496	75496	75496	75496	75496	1	75496	75496	2718711	66.16	32.86	75496	-	75496	-	75496.0	2096.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	75496	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_53	1	1	1	1	1	0	36081	36081	36081	36081	36081	0	1	36081	36081	2718711	65.55	32.86	36081	-	36081	-	36081.0	478.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	36081	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_54	1	1	1	1	1	0	48666	48666	48666	48666	48666	0	1	48666	48666	2718711	65.71	32.86	48666	-	48666	-	48666.0	871.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	48666	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_55	1	1	1	1	1	1	51894	51894	51894	51894	51894	51894	1	51894	51894	2718711	67.99	32.86	51894	-	51894	-	51894.0	990.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	51894	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_56	1	1	1	1	1	0	46029	46029	46029	46029	46029	0	1	46029	46029	2718711	62.35	32.86	46029	-	46029	-	46029.0	779.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	46029	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_57	1	1	1	1	0	0	14518	14518	14518	14518	0	0	1	14518	14518	2718711	50.55	32.86	14518	-	14518	-	14518.0	77.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	14518	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_58	1	1	1	1	1	1	235457	235457	235457	235457	235457	235457	1	235457	235457	2718711	53.65	32.86	235457	-	235457	-	235457.0	20392.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	235457	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_59	1	1	1	1	1	1	126292	126292	126292	126292	126292	126292	1	126292	126292	2718711	66.66	32.86	126292	-	126292	-	126292.0	5866.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	126292	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_6	1	1	1	1	1	1	314893	314893	314893	314893	314893	314893	1	314893	314893	2718711	50.49	32.86	314893	-	314893	-	314893.0	36472.3	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	314799	0.003	1.000	0.00	3191.49	0.00	94	94	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-40000.flye.contig_60	1	1	1	1	1	0	39868	39868	39868	39868	39868	0	1	39868	39868	2718711	67.89	32.86	39868	-	39868	-	39868.0	584.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	39868	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
