Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_137	1	1	1	1	1	0	48812	48812	48812	48812	48812	0	1	48812	48812	6832199	44.97	66.14	48812	-	48812	-	48812.0	348.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	48812	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_138	1	1	1	1	1	1	51342	51342	51342	51342	51342	51342	1	51342	51342	6832199	50.71	66.14	51342	-	51342	-	51342.0	385.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	51342	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_139	1	1	1	1	1	0	26873	26873	26873	26873	26873	0	1	26873	26873	6832199	55.90	66.14	26873	-	26873	-	26873.0	105.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	26873	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_13	1	1	1	1	1	1	54959	54959	54959	54959	54959	54959	1	54959	54959	6832199	39.42	66.14	54959	-	54959	-	54959.0	442.1	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	51226	0.054	1.014	0.00	1312.62	1392.98	3733	3733	-	-	-	-	253.6	2.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_140	1	1	1	1	1	1	96692	96692	96692	96692	96692	96692	1	96692	96692	6832199	51.39	66.14	96692	-	96692	-	96692.0	1368.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	96692	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_141	1	1	1	1	0	0	17896	17896	17896	17896	0	0	1	17896	17896	6832199	52.94	66.14	17896	-	17896	-	17896.0	46.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	17896	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_142	1	1	1	1	1	0	49600	49600	49600	49600	49600	0	1	49600	49600	6832199	52.10	66.14	49600	-	49600	-	49600.0	360.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49600	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_143	1	1	1	1	1	1	57355	57355	57355	57355	57355	57355	1	57355	57355	6832199	52.96	66.14	57355	-	57355	-	57355.0	481.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	57355	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_144	1	1	1	1	1	1	65692	65692	65692	65692	65692	65692	1	65692	65692	6832199	51.56	66.14	65692	-	65692	-	65692.0	631.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	65692	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_145	1	1	1	1	1	1	93305	93305	93305	93305	93305	93305	1	93305	93305	6832199	54.30	66.14	93305	-	93305	-	93305.0	1274.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	93305	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_146	1	1	1	1	1	1	53033	53033	53033	53033	53033	53033	1	53033	53033	6832199	50.22	66.14	53033	-	53033	-	53033.0	411.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	53033	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_147	1	1	1	1	1	1	108776	108776	108776	108776	108776	108776	1	108776	108776	6832199	50.94	66.14	108776	-	108776	-	108776.0	1731.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	108776	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_148	1	1	1	1	1	0	26214	26214	26214	26214	26214	0	1	26214	26214	6832199	52.07	66.14	26214	-	26214	-	26214.0	100.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	26214	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_149	1	1	1	1	1	1	96654	96654	96654	96654	96654	96654	1	96654	96654	6832199	47.19	66.14	96654	-	96654	-	96654.0	1367.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	96654	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_14	1	1	1	1	1	1	632261	632261	632261	632261	632261	632261	1	632261	632261	6832199	32.92	66.14	632261	-	632261	-	632261.0	58510.3	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	622940	0.136	1.002	0.00	954.83	890.46	9321	9321	-	-	-	-	137.4	12.7	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_150	1	1	1	1	1	1	123985	123985	123985	123985	123985	123985	1	123985	123985	6832199	44.11	66.14	123985	-	123985	-	123985.0	2250.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	123985	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_151	1	1	1	1	1	0	26088	26088	26088	26088	26088	0	1	26088	26088	6832199	53.13	66.14	26088	-	26088	-	26088.0	99.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	26088	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_152	1	1	1	1	0	0	18301	18301	18301	18301	0	0	1	18301	18301	6832199	43.89	66.14	18301	-	18301	-	18301.0	49.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	18301	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_153	1	1	1	1	1	1	59300	59300	59300	59300	59300	59300	1	59300	59300	6832199	51.30	66.14	59300	-	59300	-	59300.0	514.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	59300	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_154	1	1	1	1	1	0	48746	48746	48746	48746	48746	0	1	48746	48746	6832199	51.87	66.14	48746	-	48746	-	48746.0	347.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	48746	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_15	1	1	1	1	1	1	171163	171163	171163	171163	171163	171163	1	171163	171163	6832199	36.61	66.14	171163	-	171163	-	171163.0	4288.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	171163	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_16	1	1	0	0	0	0	3007	3007	0	0	0	0	1	3007	3007	6832199	49.82	66.14	3007	-	3007	-	3007.0	1.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	3007	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_17	1	1	1	1	1	1	74837	74837	74837	74837	74837	74837	1	74837	74837	6832199	50.40	66.14	74837	-	74837	-	74837.0	819.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	74837	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_18	1	1	1	1	1	1	122903	122903	122903	122903	122903	122903	1	122903	122903	6832199	33.79	66.14	122903	-	122903	-	122903.0	2210.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	122903	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_19	1	1	1	1	0	0	23165	23165	23165	23165	0	0	1	23165	23165	6832199	54.51	66.14	23165	-	23165	-	23165.0	78.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	23165	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_1	1	1	1	1	1	1	143147	143147	143147	143147	143147	143147	1	143147	143147	6832199	46.46	66.14	143147	-	143147	-	143147.0	2999.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	143147	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_20	1	1	1	1	1	1	75209	75209	75209	75209	75209	75209	1	75209	75209	6832199	42.35	66.14	75209	-	75209	-	75209.0	827.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	75209	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_21	1	1	1	1	1	1	435162	435162	435162	435162	435162	435162	1	435162	435162	6832199	37.74	66.14	435162	-	435162	-	435162.0	27716.7	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	435067	0.001	1.000	0.00	3157.89	0.00	95	95	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_22	1	1	1	1	0	0	15419	15419	15419	15419	0	0	1	15419	15419	6832199	55.08	66.14	15419	-	15419	-	15419.0	34.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	15419	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_23	1	1	1	1	1	1	252990	252990	252990	252990	252990	252990	1	252990	252990	6832199	36.91	66.14	252990	-	252990	-	252990.0	9368.0	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	252918	0.001	0.986	0.00	0.00	1388.89	72	72	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_24	1	1	1	1	1	1	272471	272471	272471	272471	272471	272471	1	272471	272471	6832199	46.74	66.14	272471	-	272471	-	272471.0	10866.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	272471	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_25	1	1	1	1	0	0	23312	23312	23312	23312	0	0	1	23312	23312	6832199	52.23	66.14	23312	-	23312	-	23312.0	79.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	23312	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_26	1	1	1	1	1	1	68669	68669	68669	68669	68669	68669	1	68669	68669	6832199	52.99	66.14	68669	-	68669	-	68669.0	690.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	68669	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_27	1	1	1	1	1	1	271133	271133	271133	271133	271133	271133	1	271133	271133	6832199	37.80	66.14	271133	-	271133	-	271133.0	10759.8	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	271050	0.001	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_28	1	1	1	1	1	0	47662	47662	47662	47662	47662	0	1	47662	47662	6832199	39.78	66.14	47662	-	47662	-	47662.0	332.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	47662	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_29	1	1	1	1	1	1	97507	97507	97507	97507	97507	97507	1	97507	97507	6832199	38.49	66.14	97507	-	97507	-	97507.0	1391.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	97507	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_2	1	1	1	1	1	1	141286	141286	141286	141286	141286	141286	1	141286	141286	6832199	38.64	66.14	141286	-	141286	-	141286.0	2921.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	141286	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_30	1	1	1	1	1	1	64867	64867	64867	64867	64867	64867	1	64867	64867	6832199	51.95	66.14	64867	-	64867	-	64867.0	615.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	64867	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_31	1	1	1	1	1	1	127555	127555	127555	127555	127555	127555	1	127555	127555	6832199	51.59	66.14	127555	-	127555	-	127555.0	2381.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	127555	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_32	1	1	1	1	1	1	51632	51632	51632	51632	51632	51632	1	51632	51632	6832199	45.22	66.14	51632	-	51632	-	51632.0	390.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	51632	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_33	1	1	1	1	1	1	92176	92176	92176	92176	92176	92176	1	92176	92176	6832199	51.37	66.14	92176	-	92176	-	92176.0	1243.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	92176	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_34	1	1	1	1	1	1	79253	79253	79253	79253	79253	79253	1	79253	79253	6832199	51.32	66.14	79253	-	79253	-	79253.0	919.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	79253	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_35	1	1	1	1	0	0	17561	17561	17561	17561	0	0	1	17561	17561	6832199	52.41	66.14	17561	-	17561	-	17561.0	45.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	17561	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_36	1	1	1	1	1	1	604555	604555	604555	604555	604555	604555	1	604555	604555	6832199	52.79	66.14	604555	-	604555	-	604555.0	53494.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	604555	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_37	1	1	1	1	0	0	18110	18110	18110	18110	0	0	1	18110	18110	6832199	49.48	66.14	18110	-	18110	-	18110.0	48.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	18110	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_38	1	1	1	1	1	1	248732	248732	248732	248732	248732	248732	1	248732	248732	6832199	37.88	66.14	248732	-	248732	-	248732.0	9055.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	248732	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_39	1	1	1	1	1	1	399270	399270	399270	399270	399270	399270	1	399270	399270	6832199	40.69	66.14	399270	-	399270	-	399270.0	23333.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	399270	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_3	1	1	1	1	1	0	46740	46740	46740	46740	46740	0	1	46740	46740	6832199	49.56	66.14	46740	-	46740	-	46740.0	319.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	46740	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_40	1	1	1	1	0	0	18137	18137	18137	18137	0	0	1	18137	18137	6832199	31.87	66.14	18137	-	18137	-	18137.0	48.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	18137	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_41	1	1	1	1	1	1	108506	108506	108506	108506	108506	108506	1	108506	108506	6832199	33.56	66.14	108506	-	108506	-	108506.0	1723.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	108506	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_42	1	1	1	1	1	1	275262	275262	275262	275262	275262	275262	1	275262	275262	6832199	34.37	66.14	275262	-	275262	-	275262.0	11090.0	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	275164	0.001	1.000	0.00	3061.22	0.00	98	98	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_43	1	1	1	1	1	0	43149	43149	43149	43149	43149	0	1	43149	43149	6832199	41.04	66.14	43149	-	43149	-	43149.0	272.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	43149	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_44	1	1	1	1	0	0	17808	17808	17808	17808	0	0	1	17808	17808	6832199	54.62	66.14	17808	-	17808	-	17808.0	46.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	17808	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_45	1	1	1	1	0	0	11695	11695	11695	11695	0	0	1	11695	11695	6832199	36.48	66.14	11695	-	11695	-	11695.0	20.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	11695	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_46	1	1	1	1	1	0	35589	35589	35589	35589	35589	0	1	35589	35589	6832199	53.67	66.14	35589	-	35589	-	35589.0	185.4	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	35500	0.001	1.000	0.00	4494.38	0.00	89	89	-	-	-	-	0.2	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_47	1	1	1	1	0	0	24475	24475	24475	24475	0	0	1	24475	24475	6832199	32.36	66.14	24475	-	24475	-	24475.0	87.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	24475	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_48	1	1	1	1	1	1	77831	77831	77831	77831	77831	77831	1	77831	77831	6832199	62.06	66.14	77831	-	77831	-	77831.0	886.6	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	20640	0.835	1.003	0.00	255.28	300.75	57191	57191	57191	-	-	-	42024.5	478.7	1	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_49	1	1	1	1	0	0	17006	17006	17006	17006	0	0	1	17006	17006	6832199	50.02	66.14	17006	-	17006	-	17006.0	42.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	17006	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_4	1	1	1	1	1	1	96545	96545	96545	96545	96545	96545	1	96545	96545	6832199	51.75	66.14	96545	-	96545	-	96545.0	1364.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	96545	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_50	1	1	1	1	1	1	209917	209917	209917	209917	209917	209917	1	209917	209917	6832199	51.76	66.14	209917	-	209917	-	209917.0	6449.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	209917	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_51	1	1	1	0	0	0	9591	9591	9591	0	0	0	1	9591	9591	6832199	50.30	66.14	9591	-	9591	-	9591.0	13.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	9591	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_52	1	1	1	1	1	1	66016	66016	66016	66016	66016	66016	1	66016	66016	6832199	61.82	66.14	66016	-	66016	-	66016.0	637.9	1	-	1	-	1	1	66016	0	0	0	0	0 + 1 part	22848	0.630	1.002	0.00	546.70	595.35	33094	43168	33094	-	-	-	18127.4	175.2	1	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_53	1	1	1	1	1	1	159675	159675	159675	159675	159675	159675	1	159675	159675	6832199	43.67	66.14	159675	-	159675	-	159675.0	3731.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	159675	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_54	1	1	1	1	1	1	181769	181769	181769	181769	181769	181769	1	181769	181769	6832199	33.45	66.14	181769	-	181769	-	181769.0	4835.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	181769	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_55	1	1	1	1	1	1	94726	94726	94726	94726	94726	94726	1	94726	94726	6832199	51.32	66.14	94726	-	94726	-	94726.0	1313.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	94726	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_56	1	1	1	1	0	0	19655	19655	19655	19655	0	0	1	19655	19655	6832199	28.79	66.14	19655	-	19655	-	19655.0	56.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	19655	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_57	1	1	1	1	1	1	110903	110903	110903	110903	110903	110903	1	110903	110903	6832199	38.36	66.14	110903	-	110903	-	110903.0	1800.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	110903	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_58	1	1	1	1	1	1	433310	433310	433310	433310	433310	433310	1	433310	433310	6832199	37.81	66.14	433310	-	433310	-	433310.0	27481.3	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	430008	0.048	1.005	0.00	726.83	363.42	3302	3302	-	-	-	-	25.2	1.6	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_59	1	1	1	0	0	0	6011	6011	6011	0	0	0	1	6011	6011	6832199	53.12	66.14	6011	-	6011	-	6011.0	5.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6011	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_5	1	1	1	1	1	1	393821	393821	393821	393821	393821	393821	1	393821	393821	6832199	37.60	66.14	393821	-	393821	-	393821.0	22700.6	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	393726	0.001	1.000	0.00	3157.89	0.00	95	95	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_62	1	1	1	1	1	1	135475	135475	135475	135475	135475	135475	1	135475	135475	6832199	42.43	66.14	135475	-	135475	-	135475.0	2686.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	135475	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_63	1	1	1	1	1	1	713608	713608	713608	713608	713608	713608	1	713608	713608	6832199	38.71	66.14	713608	-	713608	-	713608.0	74534.8	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	713513	0.001	1.000	0.00	3157.89	0.00	95	95	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_64	1	1	1	1	1	1	313272	313272	313272	313272	313272	313272	1	313272	313272	6832199	33.64	66.14	313272	-	313272	-	313272.0	14364.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	313272	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_65	1	1	1	1	1	0	30429	30429	30429	30429	30429	0	1	30429	30429	6832199	64.50	66.14	30429	-	30429	-	30429.0	135.5	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.445	1.001	0.00	348.48	345.19	30418	30418	30418	-	30418	-	30407.0	135.4	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.1.0-10000.flye.contig_67	1	1	1	1	0	0	12016	12016	12016	12016	0	0	1	12016	12016	6832199	54.22	66.14	12016	-	12016	-	12016.0	21.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	12016	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
