Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-30000.flye.medaka1x.contig_9	1	1	1	1	1	1	857017	857017	857017	857017	857017	857017	1	857017	857017	2895646	49.09	37.47	857017	-	857017	-	857017.0	253649.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	857017	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_10	1	1	1	1	1	1	329687	329687	329687	329687	329687	329687	1	329687	329687	2895646	51.66	37.47	329687	-	329687	-	329687.0	37536.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	329687	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_11	1	1	1	1	1	1	1146133	1146133	1146133	1146133	1146133	1146133	1	1146133	1146133	2895646	51.55	37.47	1146133	-	1146133	-	1146133.0	453653.8	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	1146042	0.003	1.000	0.00	3296.70	0.00	91	91	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_12	1	1	1	1	1	1	209151	209151	209151	209151	209151	209151	1	209151	209151	2895646	48.97	37.47	209151	-	209151	-	209151.0	15106.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	209151	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_13	1	1	1	1	0	0	14691	14691	14691	14691	0	0	1	14691	14691	2895646	49.10	37.47	14691	-	14691	-	14691.0	74.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	14691	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_14	1	1	1	1	1	1	2990286	2990286	2990286	2990286	2990286	2990286	1	2990286	2990286	2895646	37.96	37.47	2990286	2990286	2990286	2990286	2990286.0	3088019.2	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	2954517	1.235	1.000	0.00	0.00	0.00	35769	35769	-	-	-	-	427.9	441.8	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_15	1	1	1	1	1	1	2718830	2718830	2718830	2718830	2718830	2718830	1	2718830	2718830	2895646	32.85	37.47	2718830	2718830	2718830	2718830	2718830.0	2552810.9	1	1	1	1	-	-	-	-	-	-	-	1 + 0 part	2718830	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_16	1	1	1	1	1	1	2845402	2845402	2845402	2845402	2845402	2845402	1	2845402	2845402	2895646	37.52	37.47	2845402	2845402	2845402	2845402	2845402.0	2796029.8	1	1	1	1	1	1	2845402	0	0	0	0	0 + 0 part	0	98.266	1.000	0.00	1.05	3.83	2845402	2845402	2845402	2845402	2845402	2845402	2845402.0	2796029.8	1	1	1	1
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_17	1	1	1	1	1	1	687128	687128	687128	687128	687128	687128	1	687128	687128	2895646	56.92	37.47	687128	-	687128	-	687128.0	163053.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	687128	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_18	1	1	1	1	1	1	4046927	4046927	4046927	4046927	4046927	4046927	1	4046927	4046927	2895646	43.96	37.47	4046927	4046927	4046927	4046927	4046927.0	5655946.3	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	4046770	0.006	0.981	0.00	2547.77	636.94	157	157	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_1	1	1	1	1	1	0	37758	37758	37758	37758	37758	0	1	37758	37758	2895646	62.56	37.47	37758	-	37758	-	37758.0	492.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	37758	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_20	1	1	1	1	1	1	174560	174560	174560	174560	174560	174560	1	174560	174560	2895646	51.05	37.47	174560	-	174560	-	174560.0	10523.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	174560	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_21	1	1	1	1	1	1	88999	88999	88999	88999	88999	88999	1	88999	88999	2895646	67.86	37.47	88999	-	88999	-	88999.0	2735.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	88999	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_22	1	1	1	1	1	0	30888	30888	30888	30888	30888	0	1	30888	30888	2895646	39.93	37.47	30888	-	30888	-	30888.0	329.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	30888	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_24	1	1	1	1	1	1	136908	136908	136908	136908	136908	136908	1	136908	136908	2895646	65.64	37.47	136908	-	136908	-	136908.0	6473.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	136908	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_25	1	1	1	1	1	1	361740	361740	361740	361740	361740	361740	1	361740	361740	2895646	51.30	37.47	361740	-	361740	-	361740.0	45190.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	361740	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_26	1	1	1	1	0	0	10523	10523	10523	10523	0	0	1	10523	10523	2895646	51.59	37.47	10523	-	10523	-	10523.0	38.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	10523	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_27	1	1	1	1	1	1	352933	352933	352933	352933	352933	352933	1	352933	352933	2895646	67.09	37.47	352933	-	352933	-	352933.0	43016.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	352933	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_28	1	1	1	1	1	1	474676	474676	474676	474676	474676	474676	1	474676	474676	2895646	67.18	37.47	474676	-	474676	-	474676.0	77812.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	474676	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_29	1	1	1	1	1	1	190484	190484	190484	190484	190484	190484	1	190484	190484	2895646	65.88	37.47	190484	-	190484	-	190484.0	12530.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	190484	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_2	1	1	1	1	1	1	80437	80437	80437	80437	80437	80437	1	80437	80437	2895646	64.41	37.47	80437	-	80437	-	80437.0	2234.4	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	80342	0.003	1.000	0.00	3157.89	0.00	95	95	-	-	-	-	0.1	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_30	1	1	1	1	1	1	196263	196263	196263	196263	196263	196263	1	196263	196263	2895646	66.93	37.47	196263	-	196263	-	196263.0	13302.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	196263	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_31	1	1	1	1	1	1	434891	434891	434891	434891	434891	434891	1	434891	434891	2895646	65.80	37.47	434891	-	434891	-	434891.0	65315.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	434891	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_32	1	1	1	1	1	1	221941	221941	221941	221941	221941	221941	1	221941	221941	2895646	66.53	37.47	221941	-	221941	-	221941.0	17011.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	221941	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_33	1	1	1	1	1	1	514497	514497	514497	514497	514497	514497	1	514497	514497	2895646	64.95	37.47	514497	-	514497	-	514497.0	91415.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	514497	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_34	1	1	1	1	1	1	245528	245528	245528	245528	245528	245528	1	245528	245528	2895646	66.80	37.47	245528	-	245528	-	245528.0	20818.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	245528	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_35	1	1	1	1	1	0	35065	35065	35065	35065	35065	0	1	35065	35065	2895646	68.60	37.47	35065	-	35065	-	35065.0	424.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	35065	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_36	1	1	1	1	1	1	217393	217393	217393	217393	217393	217393	1	217393	217393	2895646	66.37	37.47	217393	-	217393	-	217393.0	16321.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	217393	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_37	1	1	1	1	1	1	88302	88302	88302	88302	88302	88302	1	88302	88302	2895646	66.56	37.47	88302	-	88302	-	88302.0	2692.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	88302	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_38	1	1	1	1	1	1	101179	101179	101179	101179	101179	101179	1	101179	101179	2895646	67.51	37.47	101179	-	101179	-	101179.0	3535.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	101179	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_39	1	1	1	1	1	0	31709	31709	31709	31709	31709	0	1	31709	31709	2895646	64.86	37.47	31709	-	31709	-	31709.0	347.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	31709	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_3	1	1	1	1	1	1	56081	56081	56081	56081	56081	56081	1	56081	56081	2895646	67.02	37.47	56081	-	56081	-	56081.0	1086.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	56081	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_40	1	1	1	1	1	1	59483	59483	59483	59483	59483	59483	1	59483	59483	2895646	67.17	37.47	59483	-	59483	-	59483.0	1221.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	59483	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_41	1	1	1	1	1	0	48346	48346	48346	48346	48346	0	1	48346	48346	2895646	63.49	37.47	48346	-	48346	-	48346.0	807.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	48346	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_42	1	1	1	1	1	1	109493	109493	109493	109493	109493	109493	1	109493	109493	2895646	63.52	37.47	109493	-	109493	-	109493.0	4140.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	109493	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_43	1	1	1	1	1	1	65556	65556	65556	65556	65556	65556	1	65556	65556	2895646	17.34	37.47	65556	-	65556	-	65556.0	1484.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	65556	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_44	1	1	1	1	0	0	14797	14797	14797	14797	0	0	1	14797	14797	2895646	53.04	37.47	14797	-	14797	-	14797.0	75.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	14797	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_45	1	1	1	1	1	1	457516	457516	457516	457516	457516	457516	1	457516	457516	2895646	66.78	37.47	457516	-	457516	-	457516.0	72288.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	457516	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_46	1	1	1	1	1	1	170710	170710	170710	170710	170710	170710	1	170710	170710	2895646	67.08	37.47	170710	-	170710	-	170710.0	10064.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	170710	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_47	1	1	1	1	1	1	249290	249290	249290	249290	249290	249290	1	249290	249290	2895646	64.93	37.47	249290	-	249290	-	249290.0	21461.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	249290	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_48	1	1	1	1	1	1	246292	246292	246292	246292	246292	246292	1	246292	246292	2895646	67.38	37.47	246292	-	246292	-	246292.0	20948.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	246292	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_49	1	1	1	1	1	1	110020	110020	110020	110020	110020	110020	1	110020	110020	2895646	46.72	37.47	110020	-	110020	-	110020.0	4180.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	110020	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_4	1	1	1	1	1	1	418285	418285	418285	418285	418285	418285	1	418285	418285	2895646	63.86	37.47	418285	-	418285	-	418285.0	60422.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	418285	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_50	1	1	1	1	1	0	49574	49574	49574	49574	49574	0	1	49574	49574	2895646	52.10	37.47	49574	-	49574	-	49574.0	848.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49574	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_51	1	1	1	1	1	1	291516	291516	291516	291516	291516	291516	1	291516	291516	2895646	66.14	37.47	291516	-	291516	-	291516.0	29348.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	291516	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_52	1	1	1	1	0	0	18268	18268	18268	18268	0	0	1	18268	18268	2895646	43.80	37.47	18268	-	18268	-	18268.0	115.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	18268	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_53	1	1	1	1	0	0	12739	12739	12739	12739	0	0	1	12739	12739	2895646	32.66	37.47	12739	-	12739	-	12739.0	56.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	12739	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_5	1	1	1	1	1	1	598284	598284	598284	598284	598284	598284	1	598284	598284	2895646	66.97	37.47	598284	-	598284	-	598284.0	123614.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	598284	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_6	1	1	1	1	1	1	4757981	4757981	4757981	4757981	4757981	4757981	1	4757981	4757981	2895646	52.18	37.47	4757981	4757981	4757981	4757981	4757981.0	7818076.9	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	4757890	0.003	1.000	0.00	3296.70	0.00	91	91	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_7	1	1	1	1	1	1	2133432	2133432	2133432	2133432	2133432	2133432	1	2133432	2133432	2895646	49.75	37.47	2133432	2133432	2133432	-	2133432.0	1571853.8	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	2133341	0.003	1.000	0.00	3296.70	0.00	91	91	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.contig_8	1	1	1	1	1	1	269432	269432	269432	269432	269432	269432	1	269432	269432	2895646	66.27	37.47	269432	-	269432	-	269432.0	25069.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	269432	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_10	1	1	1	1	1	1	329625	329625	329625	329625	329625	329625	1	329625	329625	2895646	51.65	37.47	329625	-	329625	-	329625.0	37522.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	329625	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_11	1	1	1	1	1	1	1145990	1145990	1145990	1145990	1145990	1145990	1	1145990	1145990	2895646	51.53	37.47	1145990	-	1145990	-	1145990.0	453540.6	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	1145899	0.003	1.000	0.00	3296.70	0.00	91	91	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_12	1	1	1	1	1	1	209111	209111	209111	209111	209111	209111	1	209111	209111	2895646	48.97	37.47	209111	-	209111	-	209111.0	15101.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	209111	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_13	1	1	1	1	0	0	14683	14683	14683	14683	0	0	1	14683	14683	2895646	49.06	37.47	14683	-	14683	-	14683.0	74.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	14683	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_14	1	1	1	1	1	1	2990225	2990225	2990225	2990225	2990225	2990225	1	2990225	2990225	2895646	37.96	37.47	2990225	2990225	2990225	2990225	2990225.0	3087893.2	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	2954465	1.235	1.000	0.00	22.37	39.15	35760	35760	-	-	-	-	427.7	441.6	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_15	1	1	1	1	1	1	2718710	2718710	2718710	2718710	2718710	2718710	1	2718710	2718710	2895646	32.86	37.47	2718710	2718710	2718710	2718710	2718710.0	2552585.5	1	1	1	1	-	-	-	-	-	-	-	1 + 0 part	2718710	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_16	1	1	1	1	1	1	2845439	2845439	2845439	2845439	2845439	2845439	1	2845439	2845439	2895646	37.52	37.47	2845439	2845439	2845439	2845439	2845439.0	2796102.5	1	1	1	1	1	1	2845439	0	0	0	0	0 + 0 part	0	98.266	1.000	0.00	0.84	1.93	2845439	2845439	2845439	2845439	2845439	2845439	2845439.0	2796102.5	1	1	1	1
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_17	1	1	1	1	1	1	686564	686564	686564	686564	686564	686564	1	686564	686564	2895646	56.84	37.47	686564	-	686564	-	686564.0	162785.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	686564	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_18	1	1	1	1	1	1	4045413	4045413	4045413	4045413	4045413	4045413	1	4045413	4045413	2895646	43.94	37.47	4045413	4045413	4045413	4045413	4045413.0	5651715.1	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	4045256	0.006	0.981	0.00	2547.77	636.94	157	157	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_1	1	1	1	1	1	0	37647	37647	37647	37647	37647	0	1	37647	37647	2895646	62.03	37.47	37647	-	37647	-	37647.0	489.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	37647	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_20	1	1	1	1	1	1	174543	174543	174543	174543	174543	174543	1	174543	174543	2895646	51.05	37.47	174543	-	174543	-	174543.0	10521.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	174543	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_21	1	1	1	1	1	1	88942	88942	88942	88942	88942	88942	1	88942	88942	2895646	67.83	37.47	88942	-	88942	-	88942.0	2731.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	88942	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_22	1	1	1	1	1	0	30876	30876	30876	30876	30876	0	1	30876	30876	2895646	39.81	37.47	30876	-	30876	-	30876.0	329.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	30876	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_24	1	1	1	1	1	1	136634	136634	136634	136634	136634	136634	1	136634	136634	2895646	65.39	37.47	136634	-	136634	-	136634.0	6447.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	136634	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_25	1	1	1	1	1	1	361697	361697	361697	361697	361697	361697	1	361697	361697	2895646	51.29	37.47	361697	-	361697	-	361697.0	45179.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	361697	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_26	1	1	1	1	0	0	10527	10527	10527	10527	0	0	1	10527	10527	2895646	51.43	37.47	10527	-	10527	-	10527.0	38.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	10527	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_27	1	1	1	1	1	1	352177	352177	352177	352177	352177	352177	1	352177	352177	2895646	66.90	37.47	352177	-	352177	-	352177.0	42832.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	352177	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_28	1	1	1	1	1	1	473906	473906	473906	473906	473906	473906	1	473906	473906	2895646	67.00	37.47	473906	-	473906	-	473906.0	77560.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	473906	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_29	1	1	1	1	1	1	190183	190183	190183	190183	190183	190183	1	190183	190183	2895646	65.79	37.47	190183	-	190183	-	190183.0	12491.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	190183	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_2	1	1	1	1	1	1	80299	80299	80299	80299	80299	80299	1	80299	80299	2895646	64.26	37.47	80299	-	80299	-	80299.0	2226.8	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	80204	0.003	1.000	0.00	3157.89	0.00	95	95	-	-	-	-	0.1	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_30	1	1	1	1	1	1	195786	195786	195786	195786	195786	195786	1	195786	195786	2895646	66.64	37.47	195786	-	195786	-	195786.0	13237.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	195786	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-40000.flye.medaka1x.contig_31	1	1	1	1	1	1	434088	434088	434088	434088	434088	434088	1	434088	434088	2895646	65.65	37.47	434088	-	434088	-	434088.0	65074.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	434088	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
