Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_18	1	1	1	1	1	1	156373	156373	156373	156373	156373	156373	1	156373	156373	5574428	66.36	48.29	156373	-	156373	-	156373.0	4386.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	156373	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_19	1	1	1	1	1	1	277440	277440	277440	277440	277440	277440	1	277440	277440	5574428	66.82	48.29	277440	-	277440	-	277440.0	13808.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	277440	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_2	1	1	1	1	1	1	2962626	2962626	2962626	2962626	2962626	2962626	1	2962626	2962626	5574428	50.47	48.29	2962626	2962626	2962626	-	2962626.0	1574538.7	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	2962626	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_20	1	1	1	1	0	0	18872	18872	18872	18872	0	0	1	18872	18872	5574428	60.89	48.29	18872	-	18872	-	18872.0	63.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	18872	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_21	1	1	1	1	1	1	186025	186025	186025	186025	186025	186025	1	186025	186025	5574428	66.60	48.29	186025	-	186025	-	186025.0	6207.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	186025	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_22	1	1	1	1	1	1	132416	132416	132416	132416	132416	132416	1	132416	132416	5574428	67.53	48.29	132416	-	132416	-	132416.0	3145.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	132416	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_23	1	1	1	0	0	0	6168	6168	6168	0	0	0	1	6168	6168	5574428	66.60	48.29	6168	-	6168	-	6168.0	6.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6168	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_24	1	1	1	1	1	1	202731	202731	202731	202731	202731	202731	1	202731	202731	5574428	42.10	48.29	202731	-	202731	-	202731.0	7372.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	202731	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_25	1	1	1	1	1	1	104512	104512	104512	104512	104512	104512	1	104512	104512	5574428	66.69	48.29	104512	-	104512	-	104512.0	1959.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	104512	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_26	1	1	1	1	1	1	56388	56388	56388	56388	56388	56388	1	56388	56388	5574428	67.26	48.29	56388	-	56388	-	56388.0	570.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	56388	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_27	1	1	1	1	1	1	91094	91094	91094	91094	91094	91094	1	91094	91094	5574428	66.74	48.29	91094	-	91094	-	91094.0	1488.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	91094	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_28	1	1	1	1	0	0	24219	24219	24219	24219	0	0	1	24219	24219	5574428	60.92	48.29	24219	-	24219	-	24219.0	105.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	24219	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_29	1	1	1	1	1	1	2010707	2010707	2010707	2010707	2010707	2010707	1	2010707	2010707	5574428	44.35	48.29	2010707	-	2010707	-	2010707.0	725265.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	2010707	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_3	1	1	1	1	1	1	4758469	4758469	4758469	4758469	4758469	4758469	1	4758469	4758469	5574428	52.17	48.29	4758469	4758469	4758469	-	4758469.0	4061946.3	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	4758469	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_30	1	1	1	0	0	0	9242	9242	9242	0	0	0	1	9242	9242	5574428	69.83	48.29	9242	-	9242	-	9242.0	15.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	9242	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_31	1	1	1	1	1	1	417984	417984	417984	417984	417984	417984	1	417984	417984	5574428	50.16	48.29	417984	-	417984	-	417984.0	31341.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	417984	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_32	1	1	1	1	1	1	344154	344154	344154	344154	344154	344154	1	344154	344154	5574428	66.32	48.29	344154	-	344154	-	344154.0	21247.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	344154	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_33	1	1	1	1	1	1	166646	166646	166646	166646	166646	166646	1	166646	166646	5574428	67.00	48.29	166646	-	166646	-	166646.0	4981.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	166646	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_34	1	1	1	1	0	0	16943	16943	16943	16943	0	0	1	16943	16943	5574428	42.09	48.29	16943	-	16943	-	16943.0	51.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	16943	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_37	1	1	1	1	1	1	441997	441997	441997	441997	441997	441997	1	441997	441997	5574428	66.24	48.29	441997	-	441997	-	441997.0	35046.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	441997	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_38	1	1	1	1	0	0	17744	17744	17744	17744	0	0	1	17744	17744	5574428	65.06	48.29	17744	-	17744	-	17744.0	56.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	17744	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_39	1	1	1	1	1	1	207557	207557	207557	207557	207557	207557	1	207557	207557	5574428	66.38	48.29	207557	-	207557	-	207557.0	7728.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	207557	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_4	1	1	1	1	1	1	2992202	2992202	2992202	2992202	2992202	2992202	1	2992202	2992202	5574428	37.96	48.29	2992202	2992202	2992202	-	2992202.0	1606133.0	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	2992202	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_40	1	1	1	1	1	1	179180	179180	179180	179180	179180	179180	1	179180	179180	5574428	67.24	48.29	179180	-	179180	-	179180.0	5759.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	179180	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_41	1	1	1	1	1	1	2718713	2718713	2718713	2718713	2718713	2718713	1	2718713	2718713	5574428	32.86	48.29	2718713	-	2718713	-	2718713.0	1325947.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	2718713	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_42	1	1	1	1	1	0	26797	26797	26797	26797	26797	0	1	26797	26797	5574428	69.36	48.29	26797	-	26797	-	26797.0	128.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	26797	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_43	1	1	1	1	1	1	1421145	1421145	1421145	1421145	1421145	1421145	1	1421145	1421145	5574428	43.39	48.29	1421145	-	1421145	-	1421145.0	362306.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1421145	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_44	1	1	1	1	0	0	22008	22008	22008	22008	0	0	1	22008	22008	5574428	65.09	48.29	22008	-	22008	-	22008.0	86.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	22008	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_45	1	1	1	1	0	0	20267	20267	20267	20267	0	0	1	20267	20267	5574428	67.02	48.29	20267	-	20267	-	20267.0	73.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	20267	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_46	1	1	1	1	1	1	57953	57953	57953	57953	57953	57953	1	57953	57953	5574428	42.76	48.29	57953	-	57953	-	57953.0	602.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	57953	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_47	1	1	1	1	1	0	36649	36649	36649	36649	36649	0	1	36649	36649	5574428	67.89	48.29	36649	-	36649	-	36649.0	240.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	36649	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_48	1	1	1	1	1	1	68720	68720	68720	68720	68720	68720	1	68720	68720	5574428	66.85	48.29	68720	-	68720	-	68720.0	847.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	68720	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_49	1	1	0	0	0	0	2993	2993	0	0	0	0	1	2993	2993	5574428	28.70	48.29	2993	-	2993	-	2993.0	1.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	2993	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_50	1	1	1	1	1	1	108158	108158	108158	108158	108158	108158	1	108158	108158	5574428	67.59	48.29	108158	-	108158	-	108158.0	2098.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	108158	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_51	1	1	1	1	1	0	38601	38601	38601	38601	38601	0	1	38601	38601	5574428	67.97	48.29	38601	-	38601	-	38601.0	267.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	38601	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_52	1	1	1	1	1	1	246969	246969	246969	246969	246969	246969	1	246969	246969	5574428	63.43	48.29	246969	-	246969	-	246969.0	10941.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	246969	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_53	1	1	1	1	1	1	51755	51755	51755	51755	51755	51755	1	51755	51755	5574428	67.84	48.29	51755	-	51755	-	51755.0	480.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	51755	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_54	1	1	1	1	1	1	92611	92611	92611	92611	92611	92611	1	92611	92611	5574428	66.81	48.29	92611	-	92611	-	92611.0	1538.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	92611	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_55	1	1	1	1	1	0	37948	37948	37948	37948	37948	0	1	37948	37948	5574428	67.92	48.29	37948	-	37948	-	37948.0	258.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	37948	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_56	1	1	1	1	1	0	40176	40176	40176	40176	40176	0	1	40176	40176	5574428	58.58	48.29	40176	-	40176	-	40176.0	289.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	40176	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_57	1	1	1	1	0	0	23318	23318	23318	23318	0	0	1	23318	23318	5574428	61.63	48.29	23318	-	23318	-	23318.0	97.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	23318	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_58	1	1	1	1	1	1	70912	70912	70912	70912	70912	70912	1	70912	70912	5574428	65.05	48.29	70912	-	70912	-	70912.0	902.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	70912	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_59	1	1	1	1	1	1	104405	104405	104405	104405	104405	104405	1	104405	104405	5574428	64.18	48.29	104405	-	104405	-	104405.0	1955.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	104405	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_6	1	1	1	1	1	1	2845412	2845412	2845412	2845412	2845412	2845412	1	2845412	2845412	5574428	37.52	48.29	2845412	2845412	2845412	-	2845412.0	1452412.6	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	2845412	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_60	1	1	1	1	1	1	182607	182607	182607	182607	182607	182607	1	182607	182607	5574428	66.83	48.29	182607	-	182607	-	182607.0	5981.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	182607	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_61	1	1	1	1	1	1	208074	208074	208074	208074	208074	208074	1	208074	208074	5574428	66.88	48.29	208074	-	208074	-	208074.0	7766.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	208074	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_62	1	1	1	1	1	1	614808	614808	614808	614808	614808	614808	1	614808	614808	5574428	66.88	48.29	614808	-	614808	-	614808.0	67807.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	614808	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_63	1	1	1	1	1	1	122171	122171	122171	122171	122171	122171	1	122171	122171	5574428	67.16	48.29	122171	-	122171	-	122171.0	2677.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	122171	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_64	1	1	1	1	0	0	13037	13037	13037	13037	0	0	1	13037	13037	5574428	67.22	48.29	13037	-	13037	-	13037.0	30.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	13037	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_65	1	1	1	1	1	1	268365	268365	268365	268365	268365	268365	1	268365	268365	5574428	67.48	48.29	268365	-	268365	-	268365.0	12919.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	268365	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_66	1	1	1	1	1	1	173935	173935	173935	173935	173935	173935	1	173935	173935	5574428	63.70	48.29	173935	-	173935	-	173935.0	5427.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	173935	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_67	1	1	1	1	1	1	51095	51095	51095	51095	51095	51095	1	51095	51095	5574428	67.00	48.29	51095	-	51095	-	51095.0	468.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	51095	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_68	1	1	1	1	1	1	60709	60709	60709	60709	60709	60709	1	60709	60709	5574428	68.23	48.29	60709	-	60709	-	60709.0	661.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	60709	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_69	1	1	0	0	0	0	4438	4438	0	0	0	0	1	4438	4438	5574428	29.09	48.29	4438	-	4438	-	4438.0	3.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	4438	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_7	1	1	1	1	1	0	44166	44166	44166	44166	44166	0	1	44166	44166	5574428	67.45	48.29	44166	-	44166	-	44166.0	349.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	44166	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_70	1	1	1	1	1	1	213004	213004	213004	213004	213004	213004	1	213004	213004	5574428	66.22	48.29	213004	-	213004	-	213004.0	8139.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	213004	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_71	1	1	1	1	1	0	49578	49578	49578	49578	49578	0	1	49578	49578	5574428	52.09	48.29	49578	-	49578	-	49578.0	440.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49578	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_72	1	1	1	1	1	1	186098	186098	186098	186098	186098	186098	1	186098	186098	5574428	64.97	48.29	186098	-	186098	-	186098.0	6212.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	186098	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_73	1	1	1	0	0	0	6367	6367	6367	0	0	0	1	6367	6367	5574428	32.68	48.29	6367	-	6367	-	6367.0	7.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6367	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_74	1	1	1	1	1	1	110007	110007	110007	110007	110007	110007	1	110007	110007	5574428	46.72	48.29	110007	-	110007	-	110007.0	2170.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	110007	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_75	1	1	1	1	0	0	18263	18263	18263	18263	0	0	1	18263	18263	5574428	43.82	48.29	18263	-	18263	-	18263.0	59.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	18263	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_8	1	1	1	1	1	1	389845	389845	389845	389845	389845	389845	1	389845	389845	5574428	45.11	48.29	389845	-	389845	-	389845.0	27263.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	389845	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.contig_9	1	1	1	1	1	1	170236	170236	170236	170236	170236	170236	1	170236	170236	5574428	63.68	48.29	170236	-	170236	-	170236.0	5198.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	170236	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.medaka1x.contig_1	1	1	1	1	1	1	1383795	1383795	1383795	1383795	1383795	1383795	1	1383795	1383795	5574428	50.94	48.29	1383795	-	1383795	-	1383795.0	343513.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1383795	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.medaka1x.contig_10	1	1	1	1	1	0	33546	33546	33546	33546	33546	0	1	33546	33546	5574428	65.87	48.29	33546	-	33546	-	33546.0	201.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	33546	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.medaka1x.contig_11	1	1	1	0	0	0	9672	9672	9672	0	0	0	1	9672	9672	5574428	67.41	48.29	9672	-	9672	-	9672.0	16.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	9672	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.medaka1x.contig_12	1	1	1	1	1	1	66102	66102	66102	66102	66102	66102	1	66102	66102	5574428	67.85	48.29	66102	-	66102	-	66102.0	783.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	66102	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.medaka1x.contig_13	1	1	1	1	1	1	94207	94207	94207	94207	94207	94207	1	94207	94207	5574428	65.43	48.29	94207	-	94207	-	94207.0	1592.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	94207	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.medaka1x.contig_14	1	1	1	1	1	1	81049	81049	81049	81049	81049	81049	1	81049	81049	5574428	16.45	48.29	81049	-	81049	-	81049.0	1178.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	81049	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.medaka1x.contig_15	1	1	1	1	0	0	16185	16185	16185	16185	0	0	1	16185	16185	5574428	68.96	48.29	16185	-	16185	-	16185.0	47.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	16185	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.medaka1x.contig_16	1	1	1	1	0	0	11506	11506	11506	11506	0	0	1	11506	11506	5574428	67.44	48.29	11506	-	11506	-	11506.0	23.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	11506	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.medaka1x.contig_17	1	1	1	1	1	0	48579	48579	48579	48579	48579	0	1	48579	48579	5574428	67.47	48.29	48579	-	48579	-	48579.0	423.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	48579	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.medaka1x.contig_18	1	1	1	1	1	1	156069	156069	156069	156069	156069	156069	1	156069	156069	5574428	66.24	48.29	156069	-	156069	-	156069.0	4369.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	156069	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.medaka1x.contig_19	1	1	1	1	1	1	276820	276820	276820	276820	276820	276820	1	276820	276820	5574428	66.69	48.29	276820	-	276820	-	276820.0	13746.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	276820	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.2.0-60000.flye.medaka1x.contig_2	1	1	1	1	1	1	2962553	2962553	2962553	2962553	2962553	2962553	1	2962553	2962553	5574428	50.47	48.29	2962553	2962553	2962553	-	2962553.0	1574461.1	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	2962553	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
